source,casnumber_grouped,chemicalname_grouped,scientificname,medium,test_class,endpoint,conc_value,conc_unit,acr_eligible,source_id,source_dataset,majorgroup
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Opsanus beta,Marine,chronic,MORT,93,ug/L,TRUE,8966,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Orconectes immunis,Freshwater,acute,MORT,6,ug/L,TRUE,8967,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Pimephales promelas,Freshwater,chronic,GRO,1.2,ug/L,FALSE,8968,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Pimephales promelas,Freshwater,chronic,MORT,0.63,ug/L,TRUE,8969,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Pimephales promelas,Freshwater,chronic,REP,1.2,ug/L,FALSE,8970,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Pimephales promelas,Freshwater,chronic,REP,0.27,ug/L,FALSE,8971,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Mysidopsis bahia,Marine,acute,MORT,0.056,ug/L,TRUE,8972,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Mysidopsis bahia,Marine,acute,MORT,0.035,ug/L,TRUE,8973,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Mysidopsis bahia,Marine,acute,MORT,0.04,ug/L,TRUE,8974,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Mysidopsis bahia,Marine,acute,MORT,0.035,ug/L,TRUE,8975,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Fundulus sp.,Marine,acute,MORT,470,ug/L,TRUE,8976,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,4.2,ug/L,TRUE,8977,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,2,ug/L,TRUE,8978,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,1.8,ug/L,TRUE,8979,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,3.9,ug/L,TRUE,8980,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,1,ug/L,TRUE,8981,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,1.8,ug/L,TRUE,8982,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,0.42,ug/L,TRUE,8983,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,3.9,ug/L,TRUE,8984,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,0.5,ug/L,TRUE,8985,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,0.4,ug/L,TRUE,8986,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,0.9,ug/L,TRUE,8987,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,1.3,ug/L,TRUE,8988,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,0.52,ug/L,TRUE,8989,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,0.89,ug/L,TRUE,8990,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,1.3,ug/L,TRUE,8991,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,4.2,ug/L,TRUE,8992,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,0.96,ug/L,TRUE,8993,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,acute,MORT,2,ug/L,TRUE,8994,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Leuresthes tenuis,Marine,chronic,MORT,0.62,ug/L,TRUE,8995,2000,NA
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Menidia peninsulae,Marine,chronic,MORT,0.38,ug/L,TRUE,8996,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Morone saxatilis,Marine,acute,MORT,7.2,ug/L,TRUE,8997,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Asellus brevicaudus,Freshwater,acute,MORT,8,ug/L,TRUE,8998,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Cypridopsis vidua,Freshwater,acute,IMM,18,ug/L,TRUE,8999,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Daphnia magna,Freshwater,acute,MORT,28,ug/L,TRUE,9000,2000,Crustacea
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Daphnia pulex,Freshwater,acute,IMM,28,ug/L,TRUE,9001,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Gammarus lacustris,Freshwater,acute,MORT,9.8,ug/L,TRUE,9002,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Simocephalus serrulatus,Freshwater,acute,IMM,23,ug/L,TRUE,9003,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Aedes aegypti,Freshwater,acute,MORT,3,ug/L,TRUE,9004,2000,IN
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Culex pipiens,Freshwater,acute,MORT,1,ug/L,TRUE,9005,2000,IN
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Ephemerella grandis,Freshwater,acute,MORT,9,ug/L,TRUE,9006,2000,IN
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Hexagenia bilineata,Freshwater,acute,MORT,42,ug/L,TRUE,9007,2000,IN
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Ischnura verticalis,Freshwater,acute,MORT,18,ug/L,TRUE,9008,2000,IN
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Pteronarcys californica,Freshwater,acute,MORT,43,ug/L,TRUE,9009,2000,IN
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Pteronarcys californica,Freshwater,acute,IMM,1.3,ug/L,TRUE,9010,2000,IN
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Carassius auratus,Freshwater,acute,MORT,32,ug/L,TRUE,9011,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Cyprinus carpio,Freshwater,acute,MORT,4,ug/L,TRUE,9012,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Ictalurus melas,Freshwater,acute,MORT,19,ug/L,TRUE,9013,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Ictalurus punctatus,Freshwater,acute,MORT,51,ug/L,TRUE,9014,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lebistes reticulatus,Freshwater,acute,MORT,37,ug/L,TRUE,9015,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lebistes reticulatus,Freshwater,acute,MORT,20,ug/L,TRUE,9016,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,5.6,ug/L,TRUE,9017,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,10,ug/L,TRUE,9018,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,13,ug/L,TRUE,9019,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,6.2,ug/L,TRUE,9020,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,12,ug/L,TRUE,9021,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,9.7,ug/L,TRUE,9022,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,7.7,ug/L,TRUE,9023,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,6.2,ug/L,TRUE,9024,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,15,ug/L,TRUE,9025,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Lepomis macrochirus,Freshwater,acute,MORT,4.6,ug/L,TRUE,9026,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Micropterus salmoides,Freshwater,acute,MORT,5,ug/L,TRUE,9027,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Pimephales promelas,Freshwater,acute,MORT,28,ug/L,TRUE,9028,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Pimephales promelas,Freshwater,acute,MORT,8.2,ug/L,TRUE,9029,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Pimephales promelas,Freshwater,acute,MORT,32,ug/L,TRUE,9030,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,18,ug/L,TRUE,9031,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,2.6,ug/L,TRUE,9032,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,8.2,ug/L,TRUE,9033,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,9.3,ug/L,TRUE,9034,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,3.2,ug/L,TRUE,9035,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,3.4,ug/L,TRUE,9036,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,2.2,ug/L,TRUE,9037,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,10,ug/L,TRUE,9038,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus mykiss,Freshwater,acute,MORT,36,ug/L,TRUE,9039,2000,Osteichthyes
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus kisutch,Freshwater,acute,MORT,46,ug/L,TRUE,9040,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus tshawytscha,Freshwater,acute,MORT,7.5,ug/L,TRUE,9041,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Oncorhynchus tshawytscha,Freshwater,acute,MORT,14,ug/L,TRUE,9042,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Callinectes sapidus,Marine,acute,IMM,23,ug/L,TRUE,9043,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Bufo woodhousei fowleri,Freshwater,acute,MORT,68,ug/L,TRUE,9044,2000,AM
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Callinectes sapidus,Marine,acute,MORT,42,ug/L,TRUE,9045,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Crangon septemspinosa,Marine,acute,MORT,8,ug/L,TRUE,9046,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Pagurus longicarpus,Marine,acute,MORT,33,ug/L,TRUE,9047,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Palaemonetes vulgaris,Marine,acute,MORT,9,ug/L,TRUE,9048,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Penaeus duorarum,Marine,acute,IMM,0.32,ug/L,TRUE,9049,2000,CR
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Crassostrea virginica,Marine,acute,GRO,15,ug/L,FALSE,9050,2000,ML
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Fundulus heteroclitus,Marine,acute,MORT,4,ug/L,TRUE,9051,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Gasterosteus aculeatus,Marine,acute,MORT,40,ug/L,TRUE,9052,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Gasterosteus aculeatus,Marine,acute,MORT,27,ug/L,TRUE,9053,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Leiostomus xanthurus,Marine,acute,MORT,3.2,ug/L,TRUE,9054,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Morone saxatilis,Marine,acute,MORT,7.2,ug/L,TRUE,9055,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Mugil cephalus,Marine,acute,MORT,2,ug/L,TRUE,9056,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Mugil curema,Marine,acute,MORT,2.8,ug/L,TRUE,9057,2000,OS
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Mercenaria mercenaria,Marine,chronic,DVP,83,ug/L,FALSE,9058,2000,ML
anztox,309002,"Aldrin;(1R,4S,4aS,5S,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",Fundulus heteroclitus,Marine,chronic,DVP,3.3,ug/L,FALSE,9059,2000,OS
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Mytilus galloprovincialis,Marine,acute,MORT,22500,ug/L,TRUE,9060,2000,Mollusca
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Daphnia longispina,Freshwater,acute,IMM,0.3,ug/L,TRUE,9061,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Daphnia longispina,Freshwater,acute,IMM,0.3,ug/L,TRUE,9062,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Simocephalus vetulus,Freshwater,acute,IMM,0.4,ug/L,TRUE,9063,2000,Crustacea
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Simocephalus vetulus,Freshwater,acute,IMM,0.4,ug/L,TRUE,9064,2000,Crustacea
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Asellus aquaticus,Freshwater,acute,IMM,4.3,ug/L,TRUE,9065,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Asellus aquaticus,Freshwater,acute,IMM,2.7,ug/L,TRUE,9066,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Daphnia longispina,Freshwater,acute,MORT,0.8,ug/L,TRUE,9067,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Daphnia longispina,Freshwater,acute,MORT,0.3,ug/L,TRUE,9068,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Simocephalus vetulus,Freshwater,acute,MORT,0.8,ug/L,TRUE,9069,2000,Crustacea
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Simocephalus vetulus,Freshwater,acute,MORT,0.5,ug/L,TRUE,9070,2000,Crustacea
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Gammarus pulex,Freshwater,acute,MORT,0.08,ug/L,TRUE,9071,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Gammarus pulex,Freshwater,acute,MORT,0.07,ug/L,TRUE,9072,2000,CR
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Corixa punctata,Freshwater,acute,IMM,3.2,ug/L,TRUE,9073,2000,IN
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Corixa punctata,Freshwater,acute,IMM,1.7,ug/L,TRUE,9074,2000,IN
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Cloeon dipterum,Freshwater,acute,IMM,0.4,ug/L,TRUE,9075,2000,IN
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Cloeon dipterum,Freshwater,acute,IMM,0.2,ug/L,TRUE,9076,2000,IN
anztox,2921882,"Chlorpyrifos;O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Caenis horaria,Freshwater,acute,IMM,0.7,ug/L,TRUE,9077,2000,IN
